,雇主id,雇主名字,provice_name,city_name,订单内容,成交金额,经度,纬度
689,21681351,m_8331_8o0hqz,河南,焦作,我需要其它效果图,200,112.8406,35.1508
690,17800768,谢开心,广东,揭阳,命理预测 主事业财运详细指导,43.2,116.1255,23.313
691,21994257,t_4539_ilga7o,广东,揭阳,特惠logo设计,1499,116.1255,23.313
692,21868564,t_6353_rytpud,广东,揭阳,服装设计泳装设计女连体泳衣设计女冲浪服设计女装设计图案设计,1680,116.1255,23.313
693,6345313,jyjmys,广东,揭阳,揭阳市嘉美印刷包装实业有限公司海报设计,500,116.1255,23.313
694,1960333,假皇上,浙江,金华,品牌故事企业文化公司简介绍理念文案策划定位愿景口号价值观写作,800,120.0037,29.1028
695,17779345,t_9888vb0vht,浙江,金华,我需要logo,1088,120.0037,29.1028
696,10474134,低调爷们11,浙江,金华,聚焦电商需要详情页设计,1200,120.0037,29.1028
697,21922628,m_2300_qtw74a,浙江,金华,我需要vi系统设计,1500,120.0037,29.1028
698,21909042,t_4271_rm1ib3,浙江,金华,商城APP定制开发/DAPP开发/会员系统开发,500,120.0037,29.1028
699,5610656,lupssssss,浙江,金华,【逐鹿】淘宝达人运营微淘托管淘宝达人活动策划,500,120.0037,29.1028
700,11285418,胡杭萍,浙江,金华,眼部护理液LOGO设计,300,120.0037,29.1028
701,8907830,笑傲江湖V,浙江,金华,女装品牌LOGO设计,1500,120.0037,29.1028
702,14277816,周某得生活,浙江,金华,excel-VBA开发 表格数据处理 工具制作模板 编写公式,260,120.0037,29.1028
703,21762924,m_7537_azl5n1,浙江,金华,汽车美容LOGO设计,1000,120.0037,29.1028
704,21840275,Y蓝色之海Y,浙江,金华,儿童/成人绘本读物幼儿连环画插画书籍配图【中级】,300,120.0037,29.1028
705,21792424,m_0891_6nrtcc,浙江,金华,我需要LOGO,300,120.0037,29.1028
706,21792424,m_0891_6nrtcc,浙江,金华,Geermmoll 格茉 LOGO设计招标,500,120.0037,29.1028
707,16332575,m_3933hdq0yw,浙江,金华,我需要剪辑服务,600,120.0037,29.1028
708,16332575,美国好莱坞TIME BRIDGE 影业,浙江,金华,视频剪辑AE影视特效制作flash动画加字幕宣传片片头制作,300,120.0037,29.1028
709,21933076,t_0773_hVdege,浙江,金华,【自营】-标准版企业网站/一站式网站建设/不满意退全款,3500,120.0037,29.1028
710,13030060,派客唯爱礼品定制,浙江,金华,义乌市派克工艺品有限公司LOGO设计,1000,120.0037,29.1028
711,697133,剑无影,浙江,金华,3-10天！百度下拉框 相关搜索词***优化排名******,100,120.0037,29.1028
712,21732177,m_7572_an0fos,浙江,金华,八戒翻译-文档资料翻译 2019-03-27 10:08,247,120.0037,29.1028
713,12754770,网络营销大师群,山西,晋中,微信朋友圈直发，1元1个，简单快审，轻松好玩！,200,112.7747,37.37
714,9089641,renni106,湖北,荆门,尝相思餐厅logo设计,300,112.6758,30.9979
715,19849147,t_5715ctjy05,湖北,荆州,PHP各种系统二次开发疑难bug解决b2cp2p开发,900,113.291,30.0092
716,21873335,m_0069_vcs48t,湖北,荆州,可行性研究报告/可研/可行性汇报/行业分析报告/商业计划书,2000,113.291,30.0092
717,8920208,天上一颗星,湖北,荆州,追剧宝签名一个季度,1999,113.291,30.0092
718,7724308,redwave520,江西,九江,我需要生活服务模板网站,7000,115.4224,29.3774
719,19459788,t_9171avy7js,河南,开封,我需要ppt模板,200,114.5764,34.6124
720,21937504,t_9185_Huib28,河南,开封,【高性价】食品饮料高端包装设计手提袋装设计产品插画包装瓶标贴,2500,114.5764,34.6124
721,21983412,m_1139_0qizdv,云南,昆明,我需要LOGO,900,102.9199,25.4663
722,21845507,t_1907_CS0fse,云南,昆明,品牌定位故事远景广告语网店微信品牌原创创意软文头条文案,1000,102.9199,25.4663
723,20791035,t_0637qu5eoj,云南,昆明,我需要网络应用软件,26950,102.9199,25.4663
724,9801370,云南山珍,云南,昆明,餐饮母婴业品牌产品公司店铺网站取名|食品服装行业品牌取名起名,80,102.9199,25.4663
725,21870868,t_3167_lg2f9d,云南,昆明,【高端原创】公司LOGO企业logo标志设计vi设计商标设计,728,102.9199,25.4663
726,21909396,m_3670_uk8zbu,云南,昆明,我需要品牌起名,350,102.9199,25.4663
727,21408516,t_3649Gahz7p,云南,昆明,云南乐航文化传播有限公司3折页设计,350,102.9199,25.4663
728,14655606,云之南边,云南,昆明,宝宝起名取名小孩婴儿人工大师（高端豪华，全面涵盖）豪华版,490,102.9199,25.4663
729,9912252,维雅兆聪,山东,莱芜,优化百度排名优化服务搜索引擎优化网站关键词优化,200,117.6526,36.2714
730,4310233,tancheng0509,山东,莱芜,画册LOGO设计设计标志公司logo设计包装vi图文图形,500,117.6526,36.2714
731,16525256,泰宏工作室,山东,莱芜,【新用户福利】我需要2019全年H5互动营销服务,0.1,117.6526,36.2714
732,11351199,三珠树传媒,甘肃,兰州,政府廉政宣传单位企业电力消防公益展示宣传flash/MG动画,300,103.5901,36.3043
733,21254222,t_8009HRctxg,甘肃,兰州,ARG唐古拉风艺术学校LOGO设计,300,103.5901,36.3043
734,22009278,m_4267_3q53mj,河北,廊坊,卡通logo包装标志海报宣传单折页LOGO商标易拉宝名片设计,599,116.521,39.0509
735,5136614,李龙668,河北,廊坊,英文名翻译品牌产品公司商标起名取名+logo设计|其他等行业,3000,116.521,39.0509
736,12260527,m_6941h4mbld,河北,廊坊,我需要3D建模,1200,116.521,39.0509
737,16965460,t_2866ub6xcg,河北,廊坊,宠物店装修设计牙科诊所装修效果图设计医疗室内设计口腔诊所设计,1600,116.521,39.0509
738,21572050,t_7775Gfnjr0,河北,廊坊,我需要企业取名,500,116.521,39.0509
739,21972846,m_5055_gqgy5t,河北,廊坊,【新用户福利】我需要0成本代理游戏服务,0.1,116.521,39.0509
740,21928048,m_7218_17off1,河北,廊坊,资深标志设计商标设计标识酒店宾馆服装珠宝餐饮旅游服饰,299,116.521,39.0509
741,20030841,t_8243ym7n42,云南,丽江,小程序开发微信开发微商城微官网微信分销系统公众号微信公众平台,80,100.448,26.955
742,20030841,t_8243ym7n42,云南,丽江,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,80,100.448,26.955
743,20025863,t_3438xdeiuw,浙江,丽水,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,100,119.5642,28.1854
744,11736918,雨郡,浙江,丽水,庆元县优居家居用品有限公司需要纸卡设计,200,119.5642,28.1854
745,11663502,open_0qtdr5kc,浙江,丽水,百凯科技宣传册设计,1000,119.5642,28.1854
746,20172089,海鲜小子,江苏,连云港,包装设计 食品茶叶医药电子包装盒农产品礼盒包装包装袋手提袋,2700,119.1248,34.552
747,21884210,t_9334_jshy3u,辽宁,辽阳,【电商系列】电商网站 商城网站 购物网站建设开发 好网互联,200,123.4094,41.1383
748,21975932,t_2819_Ult6cf,辽宁,辽阳,商业计划书融资策划白皮书营销方案可行性报告招商加盟标书制作,2800,123.4094,41.1383
749,21952244,t_8033_tpsoyl,山东,聊城,【以太文化】LOGO设计企业公司产品品牌标志商标设计餐饮卡通,399,115.9167,36.4032
750,22000931,m_4044_jlu4dx,山东,聊城,我需要logo,360,115.9167,36.4032
751,9671350,惠仁阿胶,山东,聊城,山东东阿贡天府阿胶制品有限公司需要包装设计,1000,115.9167,36.4032
752,14062948,gaojiajiang001,山东,聊城,小瓶装白酒LOGO设计,300,115.9167,36.4032
753,8218338,我是小海参_@Zbj,山东,聊城,电商淘宝天猫京东众筹产品详情页面宝贝描述文案策划设计卖点撰写,2688,115.9167,36.4032
754,2012856,weijingqiang,山东,临沂,狗粮包装袋设计,1000,118.3118,35.2936
755,21974606,m_4566_uo7962,山东,临沂,易百度创意|其他行业等品牌商标公司店铺企业起名取名,90,118.3118,35.2936
756,9475593,沣普电子,山东,临沂,我需要logo,300,118.3118,35.2936
757,5188234,nickywood,山东,临沂,需要设计一个啤酒外卖店店铺招牌有LOGO 加急。,300,118.3118,35.2936
758,5188234,nickywood,山东,临沂,啤酒品牌LOGO设计,1000,118.3118,35.2936
759,5188234,nickywood,山东,临沂,一款散装啤酒外包装袋设计 加急~,500,118.3118,35.2936
760,21800607,t_0632_zQhwgb,山东,临沂,需要logo,500,118.3118,35.2936
761,21842311,t_5571_oiyjlt,山东,临沂,需要logo,300,118.3118,35.2936
762,21902259,m_0286_jtdvqq,山东,临沂,企业公司logo设计总监执笔 图文标志 字体商标图标LOGO,500,118.3118,35.2936
763,21970527,m_6022_426hv6,贵州,六盘水,我需要LOGO,260,104.7546,26.0925
764,10414462,贵州金麦田文化传媒有限公司,贵州,六盘水,产品外包装设计,300,104.7546,26.0925
765,21872674,m_9670_epx0ee,福建,龙岩,【新用户福利】我需要企业产品销量倍增秘籍服务,0.1,116.8066,25.2026
766,21975193,t_0590_BO3qe4,福建,龙岩,我需要图片后期,150,116.8066,25.2026
767,21872674,m_9670_epx0ee,福建,龙岩,【新用户福利】我需要2019全年H5互动营销服务,0.1,116.8066,25.2026
768,5255643,comhx,甘肃,陇南,爱信手机端原型规划设计,5000,105.304,33.5632
769,21971697,m_0710_cm73ys,四川,泸州,宝宝起名取名小孩婴儿人工大师（八字五行，传统周易）普通版,288,105.4578,28.493
770,11854096,灿灿网络,四川,泸州,车友会logo设计,300,105.4578,28.493
771,21839709,t_4617_Cd7w1h,四川,泸州,设计叙永龙凤镇产业发展协会的logo,1000,105.4578,28.493
772,21946193,m_3264_il5ysh,四川,泸州,我需要logo,800,105.4578,28.493
773,21791701,t_1856_Lpc1or,四川,泸州,一张朋友圈图美化,50,105.4578,28.493
774,21677763,m_5584_0vr7c0,四川,泸州,展位效果图设计 装修效果图  室内设计 展厅设计 展厅效果图,1000,105.4578,28.493
775,22039492,m_5881_tx6ge4,河南,洛阳,房产金融婚礼酒店电商服饰教育品牌LOGO商标标志logo设计,500,112.0605,34.3158
776,22039432,m_4110_lt3qob,河南,洛阳,包装袋包装盒包装瓶贴茶包装农产品化妆品食品酒水化妆品包装设计,1000,112.0605,34.3158
777,22039121,m_8920_7z7mbx,河南,洛阳,【电子家电零售百货】公司品牌门店产品餐饮影视食品logo设计,1000,112.0605,34.3158
778,22039409,m_5443_jzoqt0,河南,洛阳,房产金融婚礼酒店电商服饰教育品牌LOGO商标标志logo设计,500,112.0605,34.3158
779,22039281,m_2237_f8w9eu,河南,洛阳,图形文字卡通科技房地产互联网品牌LOGO设计logo升级诊断,2000,112.0605,34.3158
780,22039462,m_5104_u8nflt,河南,洛阳,品牌科技公司餐饮门店食品产品LOGO设计商标标志logo设计,1000,112.0605,34.3158
781,21911231,m_8587_uh5io2,河南,洛阳,洛阳睿尚京宏智能科技有限公司LOGO设计,600,112.0605,34.3158
782,21996993,m_7684_yzz3ag,河南,漯河,企业公司品牌产品注册logo设计标志商标原创设计满意为止,500,113.8733,33.6951
783,21972532,m_1873_qirk7e,山西,吕梁,【新用户福利】我需要2019全年H5互动营销服务,0.1,111.3574,37.7325
784,21982530,m_4501_upuvvw,山西,吕梁,【新用户福利】我需要0成本代理游戏服务,0.1,111.3574,37.7325
785,21310623,t_9265Xdour3,安徽,马鞍山,梵尚3D建模商业模型产品外观人物建模场景建模卡通形象建模,6000,118.6304,31.5363
786,21908832,m_9864_1kakp0,广东,茂名,我需要公众平台开发,600,111.0059,22.0221
787,18073188,t_6888dghpqy,广东,茂名,篮球报名培训小程序开发,5000,111.0059,22.0221
788,21836114,娱乐城项目,四川,眉山,【新用户福利】我需要短信群发服务,1,103.8098,30.0146
789,21803632,m_2067_mwmxoi,四川,绵阳,包含logo公司起名|品牌起名产品企业商标店铺起名取名取名字,788,104.7327,31.8713
790,21926971,t_2721xtcsxt,四川,绵阳,网站前端开发UI设计响应布局前端交互网页特效【开发设计团队】,10,104.7327,31.8713
791,11696389,m_6726e130ou,四川,绵阳,我需要logo,1050,104.7327,31.8713
792,20606278,t_8392rs41rn,四川,绵阳,小程序开发|微信小程序开发|小程序商城|小程序外卖平台,400,104.7327,31.8713
793,20606278,t_8392rs41rn,四川,绵阳,企业网站/网站制作/网站开发/网站建设/网站定制开发|设计,200,104.7327,31.8713
794,11696389,m_6726e130ou,四川,绵阳,餐饮设计 室内设计 效果图设计小吃店铺效果图设计,1200,104.7327,31.8713
795,21881119,t_0156_ZEqin6,四川,绵阳,微商城小程序手机企业官网站建设公司网站微信定制开发网页设计,1,104.7327,31.8713
796,21880507,t_8749_jv9czh,四川,绵阳,微商城小程序手机企业官网站建设公司网站微信定制开发网页设计,1,104.7327,31.8713
797,21880494,t_6104_Nf16jr,四川,绵阳,微商城小程序手机企业官网站建设公司网站微信定制开发网页设计,1,104.7327,31.8713
798,22004672,小幺0323,黑龙江,牡丹江,我需要其它管理软件开发,2500,129.7815,44.7089
799,21671792,t_3741_Bkn3l1,黑龙江,牡丹江,【圣熙总监操刀】公司LOGO企业logo标志设计商标设计,326,129.7815,44.7089
800,21791856,m_7860_9mcsyp,黑龙江,牡丹江,我需要品牌架构,550,129.7815,44.7089
801,21962191,m_6800_13d2dj,江西,南昌,引力资深画册/宣传画册/企业画册/产品画册/书刊/ppt设计,130,116.0046,28.6633
802,442335,xijiafeng,江西,南昌,淘宝天猫推广淘宝天猫网店店铺手机APP无线流量,80,116.0046,28.6633
803,12052548,BackRunner,江西,南昌,php开发|API接口开发|微信开发|H5应用|APP封装,1000,116.0046,28.6633
804,21975445,m_1702_wguwa6,江西,南昌,给产品取名起名商标起名取名公司起名取名品牌起名取名结合生辰八,299,116.0046,28.6633
805,14241693,asurotian,江西,南昌,微商城开发商城小程序开发微信定制开发分销拼团砍价商城冰慧网络,4500,116.0046,28.6633
806,21865041,m_5683_dj6b6w,江西,南昌,公司企业卡通logo设计图文标志字体图标商标设计ico设计,1280,116.0046,28.6633
807,21986223,m_2011_tvwtrg,江西,南昌,PDF企业产品公司画册设计菜谱宣传单宣传册设计师单页三折页,432,116.0046,28.6633
808,21848060,m_5257_xwfjq1,江西,南昌,公司logo设计企业商标设计餐饮门店教育金融卡通图标标志设计,1350,116.0046,28.6633
809,20031842,t_5941eg1510,江西,南昌,APP开发电商商城APP外卖生鲜超市app设计同城OTO开发,80,116.0046,28.6633
810,20031842,t_5941eg1510,江西,南昌,小程序开发微信开发微商城微官网微信分销系统公众号微信公众平台,80,116.0046,28.6633
811,10953848,速度2,江西,南昌,休闲娱乐画册设计 宣传画册 企业画册 产品画册 形象宣传 产,100,116.0046,28.6633
812,12622789,小美当家168,江西,南昌,小美当家kT板、宣传单及名片设计,500,116.0046,28.6633
813,21677303,t_3399px20k3,江苏,南京,网站前端开发UI设计响应布局前端交互网页特效【开发设计团队】,10,118.8062,31.9208
814,10298535,open_i3i46qe2,江苏,南京,我需要自建房,2500,118.8062,31.9208
815,21749269,m_5569_l5axnn,江苏,南京,IT行业LOGO设计,599.8,118.8062,31.9208
816,11211187,尊雅品牌设计,江苏,南京,公司产品需要logo设计,300,118.8062,31.9208
817,21996504,t_3027at80iu,江苏,南京,微信开发定制微信小程序开发公众号平台开发微商城【实体团队】,11,118.8062,31.9208
818,21976771,m_0798_2eb79p,江苏,南京,代写文案策划品牌故事全案公司简介企业介绍文字编写作文化理念,200,118.8062,31.9208
819,21893958,t_9868js33nq,江苏,南京,展台设计、展板设计、橱窗企业文化墙陈列宣传栏设计【满意为止】,10,118.8062,31.9208
820,21872435,m_8516_8vr88p,江苏,南京,点卡交易网站定制开发,10,118.8062,31.9208
821,21955686,m_0482_t7dd54,江苏,南京,我需要logo,1000,118.8062,31.9208
822,21938076,t_6671_Wojwhn,江苏,南京,【电商系列】电商网站 商城网站 购物网站建设开发 好网互联,300,118.8062,31.9208
823,21727873,t_6563_rd9oke,江苏,南京,LOGO,599,118.8062,31.9208
824,21677186,m_4491_6jqre8,江苏,南京,产品介绍产品卖点提炼产品文案软文宣传软文文案宣传手册招商软文,350,118.8062,31.9208
825,19430100,t_1740xv3gok,江苏,南京,淘宝直播运营天猫直播申请淘宝达人L1L2L3申请内容运营诊断,130,118.8062,31.9208
826,19430100,t_1740xv3gok,江苏,南京,淘宝人工客服代运营手机验证码微信淘宝达人微淘内容优化人力外包,60,118.8062,31.9208
827,20832675,t_5081kdtgks,江苏,南京,品牌创意设计-LOGO设计,159.8,118.8062,31.9208
828,20762708,t_2288tkoevt,江苏,南京,江苏季景园林景观工程有限公司LOGO设计,1508,118.8062,31.9208
829,17328378,m_0286_a2uy6h,江苏,南京,企业产品DM单设计美工册子宣传单设计单页折页三折页单张设计,1485,118.8062,31.9208
830,21927903,t_2621_nujv9a,江苏,南京,食品饮料包装设计公司包装盒设计手提袋包装设计包装礼盒瓶贴标签,300,118.8062,31.9208
